objectid,length,type,type_id,hsa_code,nhsa_code,ndar_code,hgu_code,stream_nam,trib_nam,quadrangle,comment,st_lengthshape
215,6490.2285,NON-PERENNIAL,2,8-5-98,85006000,85006029,5,Auwaiakekua Gl,Auwaiakekua Gl,Nohonaohae,,6490.12973911417
216,1071.62357,NON-PERENNIAL,2,,81051000,81051014,1,Waikoloa,Puuhuluhulu Gl,Makahalau,,1071.62069593798
217,3218.25452,NON-PERENNIAL,2,8-5-98,85004000,85004001,5,Hopeaia,,Puu Hinai,,3218.25869203622
218,3605.35144,NON-PERENNIAL,2,8-5-98,85011000,85011023,5,Kamakoa Gl,Kamakoa Gl,Makahalau,,3605.30270061413
219,3753.38601,NON-PERENNIAL,2,8-5-98,85011000,85011012,5,Kamakoa Gl,Kamakoa Gl,Nohonaohae,,3753.33508604289
220,9887.4768,NON-PERENNIAL,2,,81083000,81083003,1,Lauhala Gl,Lauhala Gl,Keanakolu,,9887.32120543176
221,6847.67021,NON-PERENNIAL,2,8-5-98,85006000,85006003,5,Auwaiakekua Gl,Auwaiakekua Gl,Puu Hinai,,6847.68507410808
222,3507.20921,NON-PERENNIAL,2,8-5-98,85011000,85011018,5,Kamakoa Gl,Kamakoa Gl,Nohonaohae,,3507.16869005179
223,14331.40192,NON-PERENNIAL,2,8-5-98,85006000,85006002,5,Auwaiakekua Gl,Auwaiakekua Gl,Puu Hinai,,14331.2922436496
224,4024.80447,NON-PERENNIAL,2,,81051000,81051011,1,Waikoloa,Waikoloa,Makahalau,,4024.78637710969
225,1232.68083,NON-PERENNIAL,2,8-2-32,82071000,82071001,2,Hakalaunui,,Papaikou,,1232.63866377452
226,1879.02425,NON-PERENNIAL,2,8-5-98,85011000,85011024,5,Kamakoa Gl,Kamakoa Gl,Makahalau,,1878.99351222903
227,1357.43979,NON-PERENNIAL,2,8-2-32,82072000,82072001,2,Hakalauiki,,Papaikou,,1357.39891873995
228,3035.70853,NON-PERENNIAL,2,8-5-98,85006000,85006031,5,Auwaiakekua Gl,Auwaiakekua Gl,Nohonaohae,,3035.6638563512
229,3426.15726,NON-PERENNIAL,2,8-5-98,85006000,85006004,5,Auwaiakekua Gl,Auwaiakekua Gl,Puu Hinai,,3426.12294912907
230,829.26308,NON-PERENNIAL,2,8-2-32,82072000,82072001,2,Hakalauiki,,Papaikou,,829.231699478342
231,5045.93468,NON-PERENNIAL,2,8-5-98,85011000,85011017,5,Kamakoa Gl,Kamakoa Gl,Nohonaohae,,5045.85982545334
232,1420.71878,NON-PERENNIAL,2,8-5-98,85011000,85011019,5,Kamakoa Gl,Kamakoa Gl,Nohonaohae,,1420.69801114307
233,5139.06555,NON-PERENNIAL,2,8-5-98,85005000,85005002,5,Pauoa,Pauoa,Puu Hinai,,5139.06775599271
234,8625.47744,NON-PERENNIAL,2,8-5-98,85011000,85011013,5,Kamakoa Gl,Kamakoa Gl,Nohonaohae,,8625.35922744144
235,5469.31596,NON-PERENNIAL,2,,81083000,81083004,1,Lauhala Gl,Kapoholimuele Gl,Keanakolu,,5469.22713085421
236,1356.17609,NON-PERENNIAL,2,8-2-33,82073000,82073001,2,Kuhua,,Papaikou,,1356.13221945824
237,10572.79818,NON-PERENNIAL,2,8-5-03,85001000,85001007,5,Haloa,Puuulaula,Makahalau,,10572.6811181378
238,3770.31803,NON-PERENNIAL,2,8-5-98,85006000,85006009,5,Auwaiakekua Gl,Popoo Gl,Puu Hinai,,3770.28227680195
239,4853.26938,NON-PERENNIAL,2,8-5-98,85006000,85006002,5,Auwaiakekua Gl,Auwaiakekua Gl,Puu Hinai,,4853.17919048354
240,5650.12926,NON-PERENNIAL,2,8-5-98,85006000,85006030,5,Auwaiakekua Gl,Auwaiakekua Gl,Nohonaohae,,5650.0333169822
241,7422.78701,NON-PERENNIAL,2,8-5-98,85011000,85011010,5,Kamakoa Gl,Kamakoa Gl,Nohonaohae,,7422.67882350537
242,12777.24485,NON-PERENNIAL,2,,85001000,85001003,1,Haloa,Kuupahaa Gl,Makahalau,,12777.1410288449
243,0.69171,NON-PERENNIAL,2,,85001000,85001003,1,Haloa,Kuupahaa Gl,Makahalau,,0.691740159916167
244,0.69171,NON-PERENNIAL,2,,85001000,85001003,1,Haloa,Kuupahaa Gl,Makahalau,,0.691740159916167
245,10321.48617,NON-PERENNIAL,2,8-5-98,85011000,85011029,5,Kamakoa Gl,Kemole Gl,Makahalau,,10321.3766891895
246,668.12782,NON-PERENNIAL,2,8-5-98,85011000,85011030,5,Kamakoa Gl,Kemole Gl,Makahalau,,668.127849869515
247,13963.33004,NON-PERENNIAL,2,8-5-03,85001000,85001006,5,Haloa,Puuulaula,Makahalau,,13963.1599848801
248,4430.40698,NON-PERENNIAL,2,,85039000,85039002,5,Anaehoomalu,Anaehoomalu,Anaehoomalu,,4430.39426001108
249,562.16645,NON-PERENNIAL,2,,85001000,85001003,1,Haloa,Kuupahaa Gl,Makahalau,,562.165555073232
250,1008.87321,NON-PERENNIAL,2,8-2-36,82074000,82074001,2,Malamalamaiki,,Papaikou,,1008.84645161932
251,4505.59314,NON-PERENNIAL,2,8-5-98,85011000,85011025,5,Kamakoa Gl,Kamakoa Gl,Makahalau,,4505.53830847768
252,9427.29709,NON-PERENNIAL,2,8-5-98,85011000,85011022,5,Kamakoa Gl,Kamakoa Gl,Makahalau,,9427.1832802324
253,3867.57012,NON-PERENNIAL,2,8-5-98,85006000,85006006,5,Auwaiakekua Gl,Auwaiakekua Gl,Nohonaohae,,3867.49296228841
254,3977.42336,NON-PERENNIAL,2,8-5-98,85011000,85011020,5,Kamakoa Gl,Kamakoa Gl,Nohonaohae,,3977.3599110015
255,0.43858,NON-PERENNIAL,2,,85011000,85011020,5,Kamakoa Gl,Kamakoa Gl,Nohonaohae,,0.438640263300736
256,0.43858,NON-PERENNIAL,2,,85011000,85011020,5,Kamakoa Gl,Kamakoa Gl,Nohonaohae,,0.438640263300736
257,9777.74495,NON-PERENNIAL,2,8-5-98,85006000,85006005,5,Auwaiakekua Gl,Auwaiakekua Gl,Nohonaohae,,9777.54369633599
258,2918.66125,NON-PERENNIAL,2,8-5-98,85006000,85006010,5,Auwaiakekua Gl,Popoo Gl,Puu Hinai,,2918.60314343478
259,5574.46784,NON-PERENNIAL,2,8-5-98,85004000,85004003,5,Hopeaia,Hopeaia,Puu Hinai,,5574.46630776027
260,5195.17168,NON-PERENNIAL,2,,85039000,85039001,5,Anaehoomalu,,Anaehoomalu,,5195.15064593262
261,2671.2491,NON-PERENNIAL,2,8-5-98,85006000,85006011,5,Auwaiakekua Gl,Popoo Gl,Puu Hinai,,2671.19656866399
262,0.40363,NON-PERENNIAL,2,,85006000,85006011,5,Auwaiakekua Gl,Auwaiakekua Gl,Puu Hinai,,0.403580623087412
263,0.40363,NON-PERENNIAL,2,,85006000,85006011,5,Auwaiakekua Gl,Auwaiakekua Gl,Puu Hinai,,0.403580623087412
264,1682.40223,NON-PERENNIAL,2,,85039000,85039003,5,Anaehoomalu,Anaehoomalu,Puu Hinai,,1682.39507271645
265,8017.72289,NON-PERENNIAL,2,8-5-98,85004000,85004002,5,Hopeaia,Hopeaia,Puu Hinai,,8017.6923358968
266,1117.11054,NON-PERENNIAL,2,,85039000,85039004,5,Anaehoomalu,Anaehoomalu,Puu Hinai,,1117.10453732782
267,1333.82723,NON-PERENNIAL,2,8-2-38,82075000,82075001,2,Kaupakuea,,Papaikou,,1333.81556171772
268,13996.78895,NON-PERENNIAL,2,,85001000,85001004,1,Haloa,Kuupahaa Gl,Makahalau,,13996.6715591514
269,1311.53847,NON-PERENNIAL,2,8-5-98,85006000,85006011,5,Auwaiakekua Gl,Popoo Gl,Puu Hinai,,1311.50962387593
270,4023.84312,NON-PERENNIAL,2,8-5-98,85006000,85006007,5,Auwaiakekua Gl,Auwaiakekua Gl,Keamuku,,4023.75666090512
271,9276.90608,NON-PERENNIAL,2,8-5-98,85006000,85006008,5,Auwaiakekua Gl,Auwaiakekua Gl,Keamuku,,9276.72096774592
272,8790.18105,NON-PERENNIAL,2,8-5-98,85011000,85011034,5,Kamakoa Gl,Kamakoa Gl,Makahalau,,8790.08636246197
273,6394.98499,NON-PERENNIAL,2,8-5-98,85006000,85006012,5,Auwaiakekua Gl,Auwaiakekua Gl,Keamuku,,6394.84807624848
274,3740.06188,NON-PERENNIAL,2,8-5-98,85005000,85005003,5,Pauoa,Pauoa,Puu Anahulu,,3739.99972654105
275,4711.5604,NON-PERENNIAL,2,8-5-98,85011000,85011031,5,Kamakoa Gl,Kemole Gl,Ahumoa,,4711.5455847387
276,3249.9417,NON-PERENNIAL,2,8-5-98,85006000,85006014,5,Auwaiakekua Gl,Popoo Gl,Keamuku,,3249.87108081417
277,0.29048,NON-PERENNIAL,2,8-5-98,85006000,85006008,5,Auwaiakekua Gl,Auwaiakekua Gl,Keamuku,,0.290510757669721
278,0.29048,NON-PERENNIAL,2,8-5-98,85006000,85006008,5,Auwaiakekua Gl,Auwaiakekua Gl,Keamuku,,0.290510757669721
279,2826.0124,NON-PERENNIAL,2,8-5-98,85006000,85006008,5,Auwaiakekua Gl,Auwaiakekua Gl,Keamuku,,2825.97130918175
280,6080.30609,NON-PERENNIAL,2,8-5-98,85006000,85006013,5,Auwaiakekua Gl,Auwaiakekua Gl,Keamuku,,6080.19422314966
281,148.40626,NON-PERENNIAL,2,8-5-98,85006000,85006008,5,Auwaiakekua Gl,Auwaiakekua Gl,Keamuku,,148.40619794153
282,13465.59947,NON-PERENNIAL,2,8-5-98,85011000,85011033,5,Kamakoa Gl,Kamakoa Gl,Makahalau,,13465.5088471294
283,2486.72409,NON-PERENNIAL,2,8-5-98,85006000,85006008,5,Auwaiakekua Gl,Auwaiakekua Gl,Keamuku,,2486.72109568432
284,7055.81816,NON-PERENNIAL,2,8-5-98,85011000,85011020,5,Kamakoa Gl,Kamakoa Gl,Nohonaohae,,7055.79439590176
285,2640.24604,NON-PERENNIAL,2,8-5-98,85006000,85006016,5,Auwaiakekua Gl,Popoo Gl,Keamuku,,2640.19478560154
286,4530.00356,NON-PERENNIAL,2,8-5-98,85005000,85005004,5,Pauoa,Pauoa,Keamuku,,4529.90429944983
287,2563.15598,NON-PERENNIAL,2,8-5-98,85005000,85005005,5,Pauoa,Pauoa,Keamuku,,2563.10529642931
288,954.60055,NON-PERENNIAL,2,8-2-42,82076000,82076001,2,Kukuikea,,Papaikou,,954.594024497782
289,90.71853,NON-PERENNIAL,2,8-5-98,85006000,85006018,5,Auwaiakekua Gl,Popoo Gl,Keamuku,,90.7172683635426
290,6897.16124,NON-PERENNIAL,2,8-5-98,85006000,85006015,5,Auwaiakekua Gl,Auwaiakekua Gl,Keamuku,,6897.03227545121
291,3611.32583,NON-PERENNIAL,2,8-5-98,85006000,85006008,5,Auwaiakekua Gl,Auwaiakekua Gl,Keamuku,,3611.35725816319
292,3456.59843,NON-PERENNIAL,2,8-5-98,85006000,85006017,5,Auwaiakekua Gl,Auwaiakekua Gl,Keamuku,,3456.5372702237
293,8322.25449,NON-PERENNIAL,2,8-5-98,85006000,85006021,5,Auwaiakekua Gl,Waikii Gl,Keamuku,,8322.26300535654
294,3974.40348,NON-PERENNIAL,2,8-5-98,85006000,85006019,5,Auwaiakekua Gl,Waikii Gl,Keamuku,,3974.33703234358
295,2542.49664,NON-PERENNIAL,2,8-5-98,85006000,85006020,5,Auwaiakekua Gl,Auwaiakekua Gl,Keamuku,,2542.46750776453
296,294.11323,NON-PERENNIAL,2,8-5-98,85008000,85008002,5,Pohakuloa Gl,Lake Waiau,Ahumoa,,294.112961038103
297,3697.67972,NON-PERENNIAL,2,8-5-98,85006000,85006023,5,Auwaiakekua Gl,Auwaiakekua Gl,Keamuku,,3697.68108333107
298,7102.01597,NON-PERENNIAL,2,8-5-98,85006000,85006022,5,Auwaiakekua Gl,Popoo Gl,Keamuku,,7101.9087187539
299,1723.46833,NON-PERENNIAL,2,8-5-98,85006000,85006025,5,Auwaiakekua Gl,Auwaiakekua Gl,Keamuku,,1723.46044372412
300,984.13151,NON-PERENNIAL,2,8-5-98,85006000,85006024,5,Auwaiakekua Gl,Popoo Gl,Keamuku,,984.121376844595
301,1200.38918,NON-PERENNIAL,2,8-5-98,85006000,85006026,5,Auwaiakekua Gl,Popoo Gl,Keamuku,,1200.38422300675
302,1484.47283,NON-PERENNIAL,2,8-5-98,85006000,85006027,5,Auwaiakekua Gl,Auwaiakekua Gl,Keamuku,,1484.47786236091
303,3645.07977,NON-PERENNIAL,2,8-5-98,85008000,85008001,5,Pohakuloa Gl,,Ahumoa,,3645.06503562287
304,0.75913,NON-PERENNIAL,2,8-5-98,85008000,85008001,5,Pohakuloa Gl,,Ahumoa,,0.759151533698102
305,0.75913,NON-PERENNIAL,2,8-5-98,85008000,85008001,5,Pohakuloa Gl,,Ahumoa,,0.759151533698102
306,3879.25597,NON-PERENNIAL,2,8-5-98,85006000,85006028,5,Auwaiakekua Gl,Popoo Gl,Keamuku,,3879.27355786728
307,6836.86933,NON-PERENNIAL,2,8-5-98,85007000,85007001,5,Puupohakuloa,,Ahumoa,,6836.97150702608
308,826.742,NON-PERENNIAL,2,8-2-57,82058000,82058001,2,Kauhiula,,Papaikou,,826.740928562172
309,116.38416,NON-PERENNIAL,2,8-2-57,82058000,82058001,2,Kauhiula,,Papaikou,,116.384234347281
310,4765.46367,NON-PERENNIAL,2,8-5-98,85008000,85008001,5,Pohakuloa Gl,,Ahumoa,,4765.54728779687
311,668.743,NON-PERENNIAL,2,8-2-58,82077000,82077001,2,Alealea,,Hilo,,668.742389011179
312,2971.84882,NON-PERENNIAL,2,8-5-98,85038000,85038001,5,Puukoohi,,Ahumoa,,2971.89796615605
313,8003.26277,NON-PERENNIAL,2,8-5-98,85009000,85009003,5,Waikahalulu Gl,Waikahalulu Gl,Ahumoa,,8003.27004283804
314,0.82659,NON-PERENNIAL,2,,85009000,85009003,5,Waikahalulu Gl,Waikahalulu Gl,Ahumoa,,0.826562696132754
315,0.82659,NON-PERENNIAL,2,,85009000,85009003,5,Waikahalulu Gl,Waikahalulu Gl,Ahumoa,,0.826562696132754
316,1001.34869,NON-PERENNIAL,2,8-2-58,82077000,82077001,2,Alealea,,Hilo,,1001.34930076566
317,4742.4601,NON-PERENNIAL,2,8-5-98,85009000,85009002,5,Waikahalulu Gl,Waikahalulu Gl,Ahumoa,,4742.4970055344
318,0.31071,NON-PERENNIAL,2,,85009000,85009002,5,Waikahalulu Gl,Waikahalulu Gl,Ahumoa,,0.310686883960763
319,0.31071,NON-PERENNIAL,2,,85009000,85009002,5,Waikahalulu Gl,Waikahalulu Gl,Ahumoa,,0.310686883960763
320,4466.15342,NON-PERENNIAL,2,8-2-58,82078000,82078001,2,Kalalau,,Hilo,,4466.14857508695
321,1470.12414,NON-PERENNIAL,2,8-5-98,85009000,85009002,5,Waikahalulu Gl,Waikahalulu Gl,Ahumoa,,1470.16133688542
322,2964.92933,NON-PERENNIAL,2,8-5-98,85009000,85009003,5,Waikahalulu Gl,Waikahalulu Gl,Ahumoa,,2964.96118016291
323,2553.81282,NON-PERENNIAL,2,8-5-98,85009000,85009001,5,Waikahalulu Gl,,Ahumoa,,2553.86802727241
324,1322.89706,NON-PERENNIAL,2,8-2-61,82079000,82079013,2,Alenaio,Waipahoehoe,Piihonua,,1322.88724514356
325,1824.44909,NON-PERENNIAL,2,8-2-61,82079000,82079012,2,Alenaio,Waipahoehoe,Hilo,,1824.44121354384
326,2272.72872,NON-PERENNIAL,2,8-2-61,82079000,82079013,2,Alenaio,Waipahoehoe,Piihonua,,2272.70514597828
327,550.00884,NON-PERENNIAL,2,8-2-61,82079000,82079013,2,Alenaio,Waipahoehoe,Piihonua,,550.002836181588
328,2643.55052,NON-PERENNIAL,2,8-2-61,82079000,82079014,2,Alenaio,Kaluiiki,Piihonua,,2643.52614649074
329,744.55787,NON-PERENNIAL,2,8-2-61,82079000,82079015,2,Alenaio,Kaluiiki,Piihonua,,744.546687129202
330,1552.98465,NON-PERENNIAL,2,8-2-61,82079000,82079016,2,Alenaio,Kaluiiki,Piihonua,,1552.96480742811
331,1050.43764,NON-PERENNIAL,2,8-2-61,82079000,82079017,2,Alenaio,Kaumana,Piihonua,,1050.42719109199
332,1459.10012,NON-PERENNIAL,2,8-2-62,82062000,82062011,2,Kaahakini,flood channel,Hilo,,1459.09856686511
333,17.18428,NON-PERENNIAL,2,8-2-62,82062000,82062011,2,Kaahakini,flood channel,Hilo,,17.1842107343544
334,1472.62608,NON-PERENNIAL,2,8-2-62,82062000,82062012,2,Kaahakini,flood channel,Hilo,,1472.624344925
335,16.02742,NON-PERENNIAL,2,8-2-62,82062000,82062012,2,Kaahakini,flood channel,Hilo,,16.0273653782772
336,737.61657,NON-PERENNIAL,2,8-2-62,82062000,82062011,2,Kaahakini,flood channel,Hilo,,737.6101611805
337,16.22956,NON-PERENNIAL,2,,82062000,82062011,2,Kaahakini,flood channel,Hilo,,16.2293474454312
338,738.00517,NON-PERENNIAL,2,8-2-62,82062000,82062012,2,Kaahakini,flood channel,Hilo,,737.99864904805
339,14.29493,NON-PERENNIAL,2,8-2-62,82062000,82062012,2,Kaahakini,flood channel,Hilo,,14.2947251986754
340,95.77468,NON-PERENNIAL,2,,82062000,82062011,2,Kaahakini,flood channel,Hilo,,95.7735322763419
341,97.12477,NON-PERENNIAL,2,,82062000,82062012,2,Kaahakini,flood channel,Hilo,,97.1237183051788
342,2292.95867,NON-PERENNIAL,2,8-2-61,82079000,82079018,2,Alenaio,Kaumana,Piihonua,,2292.93144949516
343,2876.30324,NON-PERENNIAL,2,8-2-61,82079000,82079019,2,Alenaio,Kaumana,Piihonua,,2876.27049357324
344,4684.34254,NON-PERENNIAL,2,8-2-62,82063000,82063001,2,Olaa,,Hilo,,4684.3004133725
345,7079.68008,NON-PERENNIAL,2,8-4-02,84010000,84010001,4,Honuaula,,Kailua,,7079.55882017382
346,280.28048,NON-PERENNIAL,2,8-4-02,84010000,84010001,4,Honuaula,,Kailua,,280.280067665271
347,618.72512,NON-PERENNIAL,2,8-2-62,82064000,82064001,2,Keaau,,Mountain View,,618.719002899644
348,3136.25534,NON-PERENNIAL,2,8-2-62,82064000,82064002,2,Keaau,Keaau,Mountain View,,3136.2217070454
349,2633.79133,NON-PERENNIAL,2,8-2-62,82064000,82064003,2,Keaau,Keaau,Mountain View,,2633.76254994845
350,2015.56688,NON-PERENNIAL,2,8-2-62,82064000,82064004,2,Keaau,Keaau,Mountain View,,2015.54167926313
351,1786.21328,NON-PERENNIAL,2,8-2-62,82064000,82064005,2,Keaau,Keaau,Mountain View,,1786.19647626644
352,1262.89456,NON-PERENNIAL,2,8-2-62,82064000,82064007,2,Keaau,Keaau,Mountain View,,1262.88230296048
353,1321.50265,NON-PERENNIAL,2,8-2-62,82064000,82064006,2,Keaau,Keaau,Mountain View,,1321.49166973889
354,1779.11224,NON-PERENNIAL,2,8-2-62,82064000,82064008,2,Keaau,Keaau,Mountain View,,1779.09772606989
355,6335.54358,NON-PERENNIAL,2,8-2-62,82064000,82064009,2,Keaau,Keaau,Mountain View,,6335.47608487856
356,1058.36033,NON-PERENNIAL,2,8-2-62,82064000,82064013,2,Keaau,Keaau,Mountain View,,1058.35588551084
357,276.87148,NON-PERENNIAL,2,8-2-62,82064000,82064015,2,Keaau,Keaau,Mountain View,,276.8712170101
358,40.38454,NON-PERENNIAL,2,8-2-62,82064000,82064017,2,Keaau,Keaau,Mountain View,,40.3841707836016
359,0.34191,NON-PERENNIAL,2,8-2-62,82064000,82064010,2,Keaau,Keaau,Mountain View,,0.341884483005274
360,0.34191,NON-PERENNIAL,2,8-2-62,82064000,82064010,2,Keaau,Keaau,Mountain View,,0.341884483005274
361,3905.4116,NON-PERENNIAL,2,8-2-62,82064000,82064010,2,Keaau,Keaau,Mountain View,,3905.36593462596
362,83.55524,NON-PERENNIAL,2,8-2-62,82064000,82064010,2,Keaau,Keaau,Mountain View,,83.5542287697913
363,2151.45297,NON-PERENNIAL,2,8-2-62,82064000,82064016,2,Keaau,Keaau,Mountain View,,2151.43466118065
364,3916.89213,NON-PERENNIAL,2,8-2-62,82064000,82064014,2,Keaau,Keaau,Mountain View,,3916.85666550977
365,2146.11599,NON-PERENNIAL,2,8-2-62,82064000,82064018,2,Keaau,Keaau,Mountain View,,2146.09612729158
366,1984.38291,NON-PERENNIAL,2,8-2-62,82064000,82064011,2,Keaau,Keaau,Puu Makaala,,1984.35954322686
367,5287.57024,NON-PERENNIAL,2,8-2-62,82064000,82064012,2,Keaau,Keaau,Puu Makaala,,5287.50854675454
368,820.15497,NON-PERENNIAL,2,8-4-02,84009000,84009002,4,Kainaliu,Kainaliu,Kealakekua,,820.143623373661
369,571.09757,NON-PERENNIAL,2,8-4-02,84009000,84009001,4,Kainaliu,,Kealakekua,,571.099510706975
370,4451.95346,NON-PERENNIAL,2,8-2-62,82064000,82064019,2,Keaau,Keaau,Mountain View,,4451.93683865324
371,3574.0255,NON-PERENNIAL,2,8-2-62,82064000,82064020,2,Keaau,Keaau,Puu Makaala,,3574.00113431862
372,3730.72783,NON-PERENNIAL,2,8-2-62,82064000,82064021,2,Keaau,Keaau,Puu Makaala,,3730.70170949937
373,2375.85442,NON-PERENNIAL,2,8-2-62,82065000,82065001,2,Keonepoko,,Pahoa North,,2375.89559853867
374,3193.57393,NON-PERENNIAL,2,8-2-62,82064000,82064022,2,Keaau,Keaau,Puu Makaala,,3193.5571811656
375,503.36054,NON-PERENNIAL,2,8-2-62,82065000,82065002,2,Keonepoko,Keonepoko,Pahoa North,,503.369620147617
376,223.83011,NON-PERENNIAL,2,8-2-62,82065000,82065005,2,Keonepoko,Keonepoko,Pahoa North,,223.818636628513
377,178.4368,NON-PERENNIAL,2,8-2-62,82065000,82065006,2,Keonepoko,Keonepoko,Pahoa South,,178.446007009835
378,727.17258,NON-PERENNIAL,2,8-2-62,82065000,82065003,2,Keonepoko,Keonepoko,Pahoa South,,727.184738433924
379,735.53489,NON-PERENNIAL,2,8-2-62,82065000,82065007,2,Keonepoko,Keonepoko,Pahoa South,,735.5338277804
380,771.34406,NON-PERENNIAL,2,8-2-62,82065000,82065004,2,Keonepoko,Keonepoko,Pahoa South,,771.330657143819
381,2075.96551,NON-PERENNIAL,2,8-2-62,82064000,82064023,2,Keaau,Keaau,Volcano,,2075.95480491104
382,1334.0656,NON-PERENNIAL,2,8-4-01,84007000,84007002,4,Keokea,Keokea,Kaunene,,1334.0544905387
383,1958.11473,NON-PERENNIAL,2,8-4-01,84007000,84007003,4,Keokea,Keokea,Kaunene,,1958.1161141661
384,4765.51843,NON-PERENNIAL,2,8-4-01,84007000,84007001,4,Keokea,,Honaunau,,4765.51975366377
385,961.49199,NON-PERENNIAL,2,8-3-98,83009000,83009002,3,Kilauea Gl,Kilauea Gl,Wood Valley,,961.477473217352
386,2259.13879,NON-PERENNIAL,2,8-3-98,83009000,83009003,3,Kilauea Gl,Kilauea Gl,Wood Valley,,2259.10923609336
387,1242.77594,NON-PERENNIAL,2,8-3-97,83009000,83009001,3,Kilauea Gl,,Wood Valley,,1242.76282278671
388,715.17341,NON-PERENNIAL,2,8-3-97,83010000,83010039,3,Waloala,Waloala,Keaiwa Reservoir,,715.173591989891
389,1862.84917,NON-PERENNIAL,2,8-3-97,83010000,83010038,3,Waloala,Waloala,Keaiwa Reservoir,,1862.84826536126
390,1997.75183,NON-PERENNIAL,2,8-3-97,83010000,83010037,3,Waloala,Waloala,Keaiwa Reservoir,,1997.75323983226
391,703.5079,NON-PERENNIAL,2,8-3-97,83010000,83010042,3,Waloala,Uwewale Gl,Keaiwa Reservoir,,703.507314178027
392,743.7005,NON-PERENNIAL,2,8-3-97,83010000,83010041,3,Waloala,Uwewale Gl,Keaiwa Reservoir,,743.702377865367
393,448.89388,NON-PERENNIAL,2,8-4-01,84006000,84006001,4,Honokua,,Puu Pohakuloa,,448.876301172098
394,2257.87725,NON-PERENNIAL,2,8-3-97,83010000,83010035,3,Waloala,Waloala,Wood Valley,,2257.9002050645
395,828.33906,NON-PERENNIAL,2,8-4-01,84006000,84006002,4,Honokua,Honokua,Puu Pohakuloa,,828.305786132366
396,1030.21896,NON-PERENNIAL,2,8-3-97,83010000,83010036,3,Waloala,Waloala,Wood Valley,,1030.21887251617
397,4900.59751,NON-PERENNIAL,2,8-3-97,83010000,83010040,3,Waloala,Uwewale Gl,Wood Valley,,4900.54739286423
398,2175.32294,NON-PERENNIAL,2,8-3-98,83004000,83004005,3,Kahele,Kahele,Kau Desert,,2175.31109136671
399,2092.18875,NON-PERENNIAL,2,8-3-98,83004000,83004004,3,Kahele,Kahele,Kau Desert,,2092.21111705857
400,5034.43013,NON-PERENNIAL,2,8-3-97,83010000,83010045,3,Waloala,Waihaka Gl,Keaiwa Reservoir,,5034.4328549924
401,844.24328,NON-PERENNIAL,2,8-3-98,83005000,83005023,3,Kaaha,Keanabihopa,Kau Desert,,844.283040488456
402,994.45549,NON-PERENNIAL,2,8-3-98,83005000,83005022,3,Kaaha,Keanabihopa,Kau Desert,,994.473628333882
403,4738.69598,NON-PERENNIAL,2,8-3-97,83010000,83010044,3,Waloala,Waloala,Keaiwa Reservoir,,4738.70699068618
404,2636.39832,NON-PERENNIAL,2,8-3-98,83004000,83004006,3,Kahele,Kipukanene,Kau Desert,,2636.30809134843
405,374.67794,NON-PERENNIAL,2,8-3-98,83005000,83005021,3,Kaaha,Keanabihopa,Kau Desert,,374.68224728052
406,993.922,NON-PERENNIAL,2,8-3-97,83010000,83010076,3,Waloala,Piikea Gl,Keaiwa Reservoir,,993.922507780315
407,104.4967,NON-PERENNIAL,2,8-3-97,83010000,83010075,3,Waloala,Piikea Gl,Keaiwa Reservoir,,104.49654888098
408,107.3648,NON-PERENNIAL,2,8-3-97,83010000,83010074,3,Waloala,Piikea Gl,Keaiwa Reservoir,,107.364658892601
409,1084.79855,NON-PERENNIAL,2,8-3-98,83005000,83005014,3,Kaaha,Kaaha,Kau Desert,,1084.81897698409
410,1059.70956,NON-PERENNIAL,2,8-3-98,83005000,83005013,3,Kaaha,Kaaha,Kau Desert,,1059.72841166315
411,1279.22792,NON-PERENNIAL,2,8-3-98,83004000,83004003,3,Kahele,Kahele,Kau Desert,,1279.26474749918
412,1243.22075,NON-PERENNIAL,2,8-3-98,83004000,83004002,3,Kahele,Kahele,Kau Desert,,1243.26682431832
413,414.3765,NON-PERENNIAL,2,8-3-98,83005000,83005031,3,Kaaha,Moolelo,Kau Desert,,414.432395825959
414,4748.81323,NON-PERENNIAL,2,8-3-97,83010000,83010043,3,Waloala,Waihaka Gl,Wood Valley,,4748.77603116316
415,197.12259,NON-PERENNIAL,2,8-3-98,83005000,83005029,3,Kaaha,Moolelo,Kau Desert,,197.117355193646
416,848.60281,NON-PERENNIAL,2,8-3-98,83005000,83005028,3,Kaaha,Moolelo,Kau Desert,,848.710254503492
417,248.6765,NON-PERENNIAL,2,8-3-98,83005000,83005027,3,Kaaha,Moolelo,Kau Desert,,248.692385387783
418,992.41238,NON-PERENNIAL,2,8-3-98,83005000,83005026,3,Kaaha,Moolelo,Kau Desert,,992.532928806957
419,777.69023,NON-PERENNIAL,2,8-3-97,83010000,83010054,3,Waloala,Waiakaloa Gl,Wood Valley,,777.685136724111
420,0.60798,NON-PERENNIAL,2,,83010000,83010054,3,Waloala,Waiakaloa Gl,Wood Valley,,0.608012582228361
421,0.60798,NON-PERENNIAL,2,,83010000,83010054,3,Waloala,Waiakaloa Gl,Wood Valley,,0.608012582228361
422,1402.2217,NON-PERENNIAL,2,8-3-98,83005000,83005012,3,Kaaha,Kaaha,Kau Desert,,1402.31726689856
