"","kingdom","phylum","class","order","family","genus"
"Otu06049","Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade_fa","SAR202_clade_ge"
"Otu06059","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinaceae_unclassified"
"Otu06060","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified"
"Otu06071","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured_ge"
"Otu06073","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_unclassified","Rhizobiales_unclassified"
"Otu06077","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage"
"Otu06078","Bacteria","Proteobacteria","Gammaproteobacteria","Tenderiales","Tenderiaceae","Candidatus_Tenderia"
"Otu06079","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured"
"Otu06085","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus"
"Otu06087","Bacteria","Proteobacteria","Gammaproteobacteria","OM182_clade","OM182_clade_fa","OM182_clade_ge"
"Otu06089","Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group_fa","UBA10353_marine_group_ge"
"Otu06090","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae","uncultured"
"Otu06091","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade_ge"
"Otu06093","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula"
"Otu06096","Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade_fa","SAR202_clade_ge"
"Otu06099","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage"
"Otu06102","Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade_fa","SAR202_clade_ge"
"Otu06107","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage"
"Otu06108","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"Otu06110","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus"
"Otu06112","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter"
"Otu06113","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera"
"Otu06114","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"Otu06115","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae","Stappiaceae_unclassified"
"Otu06119","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage"
"Otu06120","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured"
"Otu06121","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Phormidiaceae","Trichodesmium_IMS101"
"Otu06122","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera"
"Otu06132","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group"
"Otu06136","Bacteria","Acidobacteriota","Subgroup_21","Subgroup_21_or","Subgroup_21_fa","Subgroup_21_ge"
"Otu06137","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu06138","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopumilus"
"Otu06139","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flagellimonas"
"Otu06140","Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","uncultured"
"Otu06142","Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group_or","BD2-11_terrestrial_group_fa","BD2-11_terrestrial_group_ge"
"Otu06143","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriia_unclassified","Cyanobacteriia_unclassified","Cyanobacteriia_unclassified"
"Otu06144","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Pelagibius"
"Otu06145","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Cyclobacteriaceae_unclassified"
"Otu06149","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellulaceae_unclassified"
"Otu06151","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"Otu06155","Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade_fa","SAR202_clade_ge"
"Otu06157","Bacteria","Proteobacteria","Gammaproteobacteria","HOC36","HOC36_fa","HOC36_ge"
"Otu06165","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Phormidesmiaceae","Acrophormium_PCC-7375"
"Otu06166","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Urania-1B-19_marine_sediment_group"
"Otu06173","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","C1-B045"
"Otu06175","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiales_unclassified","Verrucomicrobiales_unclassified"
"Otu06176","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsiaceae_unclassified"
"Otu06177","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"Otu06185","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu06188","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified"
"Otu06189","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fulvivirga"
"Otu06191","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas"
"Otu06193","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified"
"Otu06198","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Phormidiaceae","Trichodesmium_IMS101"
"Otu06199","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium_PCC-6307"
"Otu06200","Bacteria","Chloroflexi","TK17","TK17_or","TK17_fa","TK17_ge"
"Otu06201","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia"
"Otu06218","Bacteria","NB1-j","NB1-j_cl","NB1-j_or","NB1-j_fa","NB1-j_ge"
